g,t,var,multiplier
PP_2709_ST1,240,DT_Obl,20.315970559895067
PP_2709_ST1,240,PowerGenerated,33.59951031717048
PP_2709_ST1,240,UT_Obl,40.0
PP_2709_ST1,240,UnitOn,30.12475822705033
PP_2709_ST1,288,DT_Obl,24.266562205250956
PP_2709_ST1,288,PowerGenerated,-47.49888928025129
PP_2709_ST1,288,UT_Obl,41.24150104423544
PP_2709_ST1,288,UnitOn,29.945531552782878
PP_2713_CA1,48,DT_Obl,24.846263484335005
PP_2713_CA1,48,PowerGenerated,-0.556167615854605
PP_2713_CA1,48,UT_Obl,37.36627805600542
PP_2713_CA1,48,UnitOn,29.993124542837794
PP_2713_CA1,96,DT_Obl,28.355464276988997
PP_2713_CA1,96,PowerGenerated,-104.29347757175213
PP_2713_CA1,96,UT_Obl,32.826043411979974
PP_2713_CA1,96,UnitOn,28.907094216410854
PP_2713_CA1,144,DT_Obl,31.892699406096586
PP_2713_CA1,144,PowerGenerated,1.0771002120212003
PP_2713_CA1,144,UT_Obl,28.144311204464945
PP_2713_CA1,144,UnitOn,29.112410704844084
PP_2713_CA1,192,DT_Obl,31.734112621835877
PP_2713_CA1,192,PowerGenerated,18.723370049088196
PP_2713_CA1,192,UT_Obl,29.095831910029204
